渠道,产品名称,品牌,产品大类,重量(克),商品价¥,含税价¥,克单价¥/g,500g单价¥,20支成本¥
花店,红场/Red Field Maple 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
花店,红场/Red Field Vanilla Caramel 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
花店,红场/Red Field Virginia 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
花店,红场/Red Field Arctic Menthol 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
花店,Spade New York Blend 20g装,SPADE/,烟丝,20.0,23.4,35.1,1.76,880.0,24.62
花店,Spade Air Blend 20g装,SPADE/,烟丝,20.0,23.4,35.1,1.76,880.0,24.62
花店,Stanley Double Chocolate 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Coffee 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Apple 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Vanilla 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Orange 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Raspberry 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Cassis 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Vanilla 100g 罐装,STANLEY/斯坦利,烟丝,100.0,131.04,196.56,1.97,985.0,27.14
花店,Stanley Double Ice Mint 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Hazelnut 30g装,STANLEY/斯坦利,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Stanley Double Hazelnut 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Liquorice 30g装,STANLEY/斯坦利,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Stanley Double Earl Grey Tea 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,Stanley Double Licorice 25g装,STANLEY/斯坦利,烟丝,25.0,33.696,50.54,2.02,1010.0,27.74
花店,三只狗/Three Dogs Cigar Blend 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,三只狗/Three Dogs Latakia Blend 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,三只狗/Three Dogs Cavendish Blend 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,三只狗/Three Dogs Madagascar Vanilla 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,三只狗/Three Dogs Kretek Blend 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,三只狗/Three Dogs Perique Blend 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,三只狗/Three Dogs Turkish Blend 30g装,Three Dogs/三只狗,烟丝,30.0,46.8,70.2,2.34,1170.0,31.58
花店,TP-77 American Blend 150g装,TP-77/,烟丝,150.0,186.732,280.1,1.87,935.0,25.94
花店,TP-77 Virginia Blend 150g装,TP-77/,烟丝,150.0,186.732,280.1,1.87,935.0,25.94
花店,TP-77 Menthol 150g装,TP-77/,烟丝,150.0,186.732,280.1,1.87,935.0,25.94
花店,TP-77 Omega Menthol 150g装,TP-77/,烟丝,150.0,186.732,280.1,1.87,935.0,25.94
花店,Wild Bison 35g装,Wild Bison/,烟丝,35.0,46.8,70.2,2.01,1005.0,27.62
花店,Wild Bison 150g装,Wild Bison/,烟丝,150.0,196.56,294.84,1.97,985.0,27.14
花店,ZIG-ZAG Golden Shag 25g装,ZIG-ZAG/,烟丝,25.0,31.824,47.74,1.91,955.0,26.42
花店,ZIG-ZAG Mint Shag 25g装,ZIG-ZAG/,烟丝,25.0,31.824,47.74,1.91,955.0,26.42
花店,Seven Seas Regular Blend 40g装,7seas/Seven Seas,烟斗丝,40.0,58.5,87.75,2.19,1095.0,29.78
花店,Seven Seas Cherry 40g装,7seas/Seven Seas,烟斗丝,40.0,58.5,87.75,2.19,1095.0,29.78
花店,Seven Seas Royal Blend 40g装,7seas/Seven Seas,烟斗丝,40.0,58.5,87.75,2.19,1095.0,29.78
花店,Seven Seas Gold Blend 40g装,7seas/Seven Seas,烟斗丝,40.0,58.5,87.75,2.19,1095.0,29.78
花店,Amphora Full Aromatek 50g装,AMPHORA/,烟斗丝,50.0,69.732,104.6,2.09,1045.0,28.58
花店,Amphora Black Cavendish 50g装,AMPHORA/,烟斗丝,50.0,69.732,104.6,2.09,1045.0,28.58
花店,Amphora Rich Aroma 50g装,AMPHORA/,烟斗丝,50.0,69.732,104.6,2.09,1045.0,28.58
花店,Amphora English Blend 50g装,AMPHORA/,烟斗丝,50.0,69.732,104.6,2.09,1045.0,28.58
花店,老船长/Ark Royal Full Aroma Pipe 50g装,Ark Royal/老船长,烟斗丝,50.0,68.796,103.19,2.06,1030.0,28.22
花店,Bi Bo Pipe Tobacco 50g装,Bi Bo/,烟斗丝,50.0,138.06,207.09,4.14,2070.0,53.18
花店,Bi Bo Pipe Tobacco Other Brother 50g装,Bi Bo/,烟斗丝,50.0,140.4,210.6,4.21,2105.0,54.02
花店,Blue Note 50g装,Blue Note/蓝色音符,烟斗丝,50.0,138.06,207.09,4.14,2070.0,53.18
花店,BORKUM RIFF Vanilla 50g装,BORKUM RIFF/,烟斗丝,50.0,74.412,111.62,2.23,1115.0,30.26
花店,BORKUM RIFF Cherry Cavendish 50g装,BORKUM RIFF/,烟斗丝,50.0,74.412,111.62,2.23,1115.0,30.26
花店,BORKUM RIFF 50g装,BORKUM RIFF/,烟斗丝,50.0,74.412,111.62,2.23,1115.0,30.26
花店,BORKUM RIFF Original (原 Ultra Light) 50g装,BORKUM RIFF/,烟斗丝,50.0,74.412,111.62,2.23,1115.0,30.26
花店,Capito Mellow Light 40g装,CAPITO /,烟斗丝,40.0,63.18,94.77,2.37,1185.0,31.94
花店,黑船长/Captain Black Gold 42.5g装,Captain Black/黑船长,烟斗丝,42.5,65.52,98.28,2.31,1155.0,31.22
花店,黑船长/Captain Black Pipe Royal 42.5g装,Captain Black/黑船长,烟斗丝,42.5,65.52,98.28,2.31,1155.0,31.22
花店,黑船长/Captain Black Original 42.5g装,Captain Black/黑船长,烟斗丝,42.5,65.52,98.28,2.31,1155.0,31.22
花店,黑船长/Captain Black Pipe Cherry 42.5g装,Captain Black/黑船长,烟斗丝,42.5,65.52,98.28,2.31,1155.0,31.22
花店,黑船长/Captain Black Pipe Watermelon 42.5g装,Captain Black/黑船长,烟斗丝,42.5,65.52,98.28,2.31,1155.0,31.22
花店,黑船长/Captain Black Pipe Green Apple 42.5g装,Captain Black/黑船长,烟斗丝,42.5,65.52,98.28,2.31,1155.0,31.22
花店,DTM Treasures of Ireland Sligo Bay 50g装,DTM/,烟斗丝,50.0,140.4,210.6,4.21,2105.0,54.02
花店,金色混合/Golden Blend's Amaretto 50g装,Golden Blend's/金色混合,烟斗丝,50.0,77.22,115.83,2.32,1160.0,31.34
花店,金色混合/Golden Blend's Vanilla 50g装,Golden Blend's/金色混合,烟斗丝,50.0,77.22,115.83,2.32,1160.0,31.34
花店,Half and Half 50g装,HALF AND HALF/,烟斗丝,50.0,75.816,113.72,2.27,1135.0,30.74
花店,马坝/Mac Baren Mixture 50g装,Mac Baren/马坝,烟斗丝,50.0,74.88,112.32,2.25,1125.0,30.5
花店,桃山/Momoyama 100g装,Momoyama/桃山,烟斗丝,100.0,159.12,238.68,2.39,1195.0,32.18
花店,桃山/Momoyama 40g装,Momoyama/桃山,烟斗丝,40.0,63.18,94.77,2.37,1185.0,31.94
